,density,init_fire,reborn_tree,Run,Burned Out,Fine,Fire,height,width
1181,0.75,10,80,1181,2276,4892,306,100,100
1182,0.75,10,80,1182,0,7521,0,100,100
1183,0.75,10,80,1183,2491,4699,314,100,100
1184,0.75,10,80,1184,2850,4274,323,100,100
1185,0.75,10,80,1185,2216,4922,326,100,100
1186,0.75,10,80,1186,2314,4869,314,100,100
1187,0.75,10,80,1187,3046,4169,310,100,100
1188,0.75,10,80,1188,0,7542,0,100,100
1189,0.75,10,80,1189,0,7533,0,100,100
1190,0.75,10,80,1190,2764,4393,327,100,100
1191,0.75,10,80,1191,2630,4586,310,100,100
1192,0.75,10,80,1192,2371,4898,278,100,100
1193,0.75,10,80,1193,0,7541,0,100,100
1194,0.75,10,80,1194,2531,4612,305,100,100
1195,0.75,10,80,1195,2954,4211,344,100,100
1196,0.75,10,80,1196,2494,4705,302,100,100
1197,0.75,10,80,1197,2915,4203,339,100,100
1198,0.75,10,80,1198,3267,3885,365,100,100
1199,0.75,10,80,1199,2407,4833,347,100,100
1200,0.75,20,20,1200,0,7577,0,100,100
1201,0.75,20,20,1201,2297,4836,310,100,100
1202,0.75,20,20,1202,2976,4241,330,100,100
1203,0.75,20,20,1203,2707,4386,343,100,100
1204,0.75,20,20,1204,2867,4253,356,100,100
1205,0.75,20,20,1205,2894,4241,353,100,100
1206,0.75,20,20,1206,2210,4943,305,100,100
1207,0.75,20,20,1207,2811,4388,356,100,100
1208,0.75,20,20,1208,2743,4520,318,100,100
1209,0.75,20,20,1209,0,7469,0,100,100
1210,0.75,20,20,1210,0,7535,0,100,100
1211,0.75,20,20,1211,0,7406,0,100,100
1212,0.75,20,20,1212,2486,4762,307,100,100
1213,0.75,20,20,1213,0,7538,0,100,100
1214,0.75,20,20,1214,2041,5140,309,100,100
1215,0.75,20,20,1215,2885,4299,316,100,100
1216,0.75,20,20,1216,2191,4920,290,100,100
1217,0.75,20,20,1217,0,7476,0,100,100
1218,0.75,20,20,1218,2731,4510,353,100,100
1219,0.75,20,20,1219,2577,4626,326,100,100
1220,0.75,20,20,1220,2611,4523,379,100,100
1221,0.75,20,20,1221,2692,4481,361,100,100
1222,0.75,20,20,1222,2440,4747,330,100,100
1223,0.75,20,20,1223,2518,4683,300,100,100
1224,0.75,20,20,1224,0,7516,0,100,100
1225,0.75,20,20,1225,2629,4576,321,100,100
1226,0.75,20,20,1226,1987,5203,319,100,100
1227,0.75,20,20,1227,3108,4020,338,100,100
1228,0.75,20,20,1228,0,7491,0,100,100
1229,0.75,20,20,1229,2148,5024,306,100,100
1230,0.75,20,20,1230,2569,4645,298,100,100
1231,0.75,20,20,1231,2789,4404,309,100,100
1232,0.75,20,20,1232,0,7426,0,100,100
1233,0.75,20,20,1233,2176,4979,285,100,100
1234,0.75,20,20,1234,0,7541,0,100,100
1235,0.75,20,20,1235,2693,4556,297,100,100
1236,0.75,20,20,1236,0,7564,0,100,100
1237,0.75,20,20,1237,2464,4632,352,100,100
1238,0.75,20,20,1238,2509,4631,316,100,100
1239,0.75,20,20,1239,2293,4902,284,100,100
1240,0.75,20,20,1240,2475,4669,326,100,100
1241,0.75,20,20,1241,2946,4201,313,100,100
1242,0.75,20,20,1242,2451,4747,303,100,100
1243,0.75,20,20,1243,2737,4422,356,100,100
1244,0.75,20,20,1244,2845,4272,316,100,100
1245,0.75,20,20,1245,3438,3729,365,100,100
1246,0.75,20,20,1246,0,7478,0,100,100
1247,0.75,20,20,1247,2213,5016,323,100,100
1248,0.75,20,20,1248,2324,4849,331,100,100
1249,0.75,20,20,1249,0,7477,0,100,100
1250,0.75,20,20,1250,0,7450,0,100,100
1251,0.75,20,20,1251,2469,4705,320,100,100
1252,0.75,20,20,1252,2632,4535,308,100,100
1253,0.75,20,20,1253,0,7591,0,100,100
1254,0.75,20,20,1254,1703,5490,291,100,100
1255,0.75,20,20,1255,2745,4449,363,100,100
1256,0.75,20,20,1256,2094,5127,288,100,100
1257,0.75,20,20,1257,0,7485,0,100,100
1258,0.75,20,20,1258,2903,4153,354,100,100
1259,0.75,20,20,1259,2913,4331,358,100,100
1260,0.75,20,20,1260,2598,4654,284,100,100
1261,0.75,20,20,1261,2639,4570,361,100,100
1262,0.75,20,20,1262,2555,4619,319,100,100
1263,0.75,20,20,1263,2776,4390,336,100,100
1264,0.75,20,20,1264,0,7469,0,100,100
1265,0.75,20,20,1265,2810,4288,331,100,100
1266,0.75,20,20,1266,2811,4340,335,100,100
1267,0.75,20,20,1267,2950,4184,346,100,100
1268,0.75,20,20,1268,0,7496,0,100,100
1269,0.75,20,20,1269,2502,4730,298,100,100
1270,0.75,20,20,1270,2478,4730,323,100,100
1271,0.75,20,20,1271,2624,4593,329,100,100
1272,0.75,20,20,1272,2701,4544,344,100,100
1273,0.75,20,20,1273,2312,4787,301,100,100
1274,0.75,20,20,1274,0,7395,0,100,100
1275,0.75,20,20,1275,3129,4013,357,100,100
1276,0.75,20,20,1276,0,7429,0,100,100
1277,0.75,20,20,1277,3288,3910,341,100,100
1278,0.75,20,20,1278,2941,4266,334,100,100
1279,0.75,20,20,1279,2642,4581,311,100,100
1280,0.75,20,20,1280,2521,4713,331,100,100
1281,0.75,20,20,1281,2555,4640,328,100,100
1282,0.75,20,20,1282,3087,4000,344,100,100
1283,0.75,20,20,1283,2331,4810,330,100,100
1284,0.75,20,20,1284,2493,4622,335,100,100
1285,0.75,20,20,1285,3204,3936,326,100,100
1286,0.75,20,20,1286,2612,4615,293,100,100
1287,0.75,20,20,1287,3113,3993,344,100,100
1288,0.75,20,20,1288,2250,4955,271,100,100
1289,0.75,20,20,1289,0,7526,0,100,100
1290,0.75,20,20,1290,2953,4198,412,100,100
1291,0.75,20,20,1291,0,7455,0,100,100
1292,0.75,20,20,1292,2544,4698,333,100,100
1293,0.75,20,20,1293,2,7448,0,100,100
1294,0.75,20,20,1294,2380,4711,384,100,100
1295,0.75,20,20,1295,0,7426,0,100,100
1296,0.75,20,20,1296,0,7491,0,100,100
1297,0.75,20,20,1297,2079,5150,288,100,100
1298,0.75,20,20,1298,2521,4614,343,100,100
1299,0.75,20,20,1299,0,7473,0,100,100
1300,0.75,20,50,1300,0,7524,0,100,100
1301,0.75,20,50,1301,2431,4756,296,100,100
1302,0.75,20,50,1302,0,7426,0,100,100
1303,0.75,20,50,1303,2359,4744,309,100,100
1304,0.75,20,50,1304,0,7492,0,100,100
1305,0.75,20,50,1305,2977,4194,334,100,100
1306,0.75,20,50,1306,2447,4718,328,100,100
1307,0.75,20,50,1307,0,7450,0,100,100
1308,0.75,20,50,1308,0,7500,0,100,100
1309,0.75,20,50,1309,2627,4585,313,100,100
1310,0.75,20,50,1310,2874,4372,312,100,100
1311,0.75,20,50,1311,2031,5142,258,100,100
1312,0.75,20,50,1312,2489,4687,289,100,100
1313,0.75,20,50,1313,2135,5063,324,100,100
1314,0.75,20,50,1314,3240,3891,346,100,100
1315,0.75,20,50,1315,2136,5053,297,100,100
1316,0.75,20,50,1316,2118,5060,277,100,100
1317,0.75,20,50,1317,2663,4466,306,100,100
1318,0.75,20,50,1318,1978,5345,237,100,100
1319,0.75,20,50,1319,2667,4587,290,100,100
1320,0.75,20,50,1320,0,7428,0,100,100
1321,0.75,20,50,1321,2742,4439,335,100,100
1322,0.75,20,50,1322,0,7493,0,100,100
1323,0.75,20,50,1323,2792,4389,351,100,100
1324,0.75,20,50,1324,2537,4586,335,100,100
1325,0.75,20,50,1325,0,7457,0,100,100
1326,0.75,20,50,1326,2928,4234,349,100,100
1327,0.75,20,50,1327,2494,4759,295,100,100
1328,0.75,20,50,1328,2115,5058,299,100,100
1329,0.75,20,50,1329,2696,4442,314,100,100
1330,0.75,20,50,1330,2604,4566,319,100,100
1331,0.75,20,50,1331,2847,4307,388,100,100
1332,0.75,20,50,1332,2251,5014,277,100,100
1333,0.75,20,50,1333,2457,4712,309,100,100
1334,0.75,20,50,1334,0,7470,0,100,100
1335,0.75,20,50,1335,0,7527,0,100,100
1336,0.75,20,50,1336,2537,4597,313,100,100
1337,0.75,20,50,1337,2887,4272,370,100,100
1338,0.75,20,50,1338,2961,4161,340,100,100
1339,0.75,20,50,1339,0,7518,0,100,100
1340,0.75,20,50,1340,2458,4712,284,100,100
1341,0.75,20,50,1341,0,7514,0,100,100
1342,0.75,20,50,1342,2708,4499,353,100,100
1343,0.75,20,50,1343,2790,4427,311,100,100
1344,0.75,20,50,1344,3034,4143,348,100,100
1345,0.75,20,50,1345,2983,4218,363,100,100
1346,0.75,20,50,1346,2590,4595,299,100,100
1347,0.75,20,50,1347,2738,4447,341,100,100
1348,0.75,20,50,1348,2421,4822,279,100,100
1349,0.75,20,50,1349,2921,4293,352,100,100
1350,0.75,20,50,1350,2872,4244,380,100,100
1351,0.75,20,50,1351,2325,4945,279,100,100
1352,0.75,20,50,1352,2538,4661,316,100,100
1353,0.75,20,50,1353,3016,4150,366,100,100
1354,0.75,20,50,1354,2965,4222,369,100,100
1355,0.75,20,50,1355,2607,4610,298,100,100
1356,0.75,20,50,1356,0,7469,0,100,100
1357,0.75,20,50,1357,0,7537,0,100,100
1358,0.75,20,50,1358,0,7579,0,100,100
1359,0.75,20,50,1359,2361,4759,317,100,100
1360,0.75,20,50,1360,3044,4086,325,100,100
1361,0.75,20,50,1361,0,7474,0,100,100
1362,0.75,20,50,1362,0,7477,0,100,100
1363,0.75,20,50,1363,0,7570,0,100,100
1364,0.75,20,50,1364,2910,4264,339,100,100
1365,0.75,20,50,1365,2343,4912,314,100,100
1366,0.75,20,50,1366,2735,4484,317,100,100
1367,0.75,20,50,1367,2073,5074,282,100,100
1368,0.75,20,50,1368,2320,4795,339,100,100
1369,0.75,20,50,1369,0,7502,0,100,100
1370,0.75,20,50,1370,2207,4997,304,100,100
1371,0.75,20,50,1371,0,7537,0,100,100
1372,0.75,20,50,1372,0,7544,0,100,100
1373,0.75,20,50,1373,0,7491,0,100,100
1374,0.75,20,50,1374,2241,5031,299,100,100
1375,0.75,20,50,1375,2499,4670,331,100,100
1376,0.75,20,50,1376,0,7518,0,100,100
1377,0.75,20,50,1377,2913,4189,331,100,100
1378,0.75,20,50,1378,2058,5116,288,100,100
1379,0.75,20,50,1379,2779,4318,318,100,100
1380,0.75,20,50,1380,0,7510,0,100,100
1381,0.75,20,50,1381,2870,4356,355,100,100
1382,0.75,20,50,1382,2440,4695,338,100,100
1383,0.75,20,50,1383,2982,4215,334,100,100
1384,0.75,20,50,1384,2532,4605,296,100,100
1385,0.75,20,50,1385,0,7528,0,100,100
1386,0.75,20,50,1386,0,7504,0,100,100
1387,0.75,20,50,1387,2503,4656,316,100,100
1388,0.75,20,50,1388,2655,4480,328,100,100
1389,0.75,20,50,1389,2024,5181,285,100,100
1390,0.75,20,50,1390,2485,4668,317,100,100
1391,0.75,20,50,1391,3104,3946,362,100,100
1392,0.75,20,50,1392,0,7438,0,100,100
1393,0.75,20,50,1393,0,7503,0,100,100
1394,0.75,20,50,1394,2867,4257,344,100,100
1395,0.75,20,50,1395,2845,4344,315,100,100
1396,0.75,20,50,1396,3004,4163,328,100,100
1397,0.75,20,50,1397,2544,4629,317,100,100
1398,0.75,20,50,1398,2537,4609,329,100,100
1399,0.75,20,50,1399,0,7512,0,100,100
1400,0.75,20,80,1400,1861,5286,287,100,100
1401,0.75,20,80,1401,3311,3892,373,100,100
1402,0.75,20,80,1402,0,7393,0,100,100
1403,0.75,20,80,1403,2135,4982,310,100,100
1404,0.75,20,80,1404,2234,4922,309,100,100
1405,0.75,20,80,1405,2606,4604,288,100,100
1406,0.75,20,80,1406,3029,4127,312,100,100
1407,0.75,20,80,1407,2830,4402,318,100,100
1408,0.75,20,80,1408,2631,4484,341,100,100
1409,0.75,20,80,1409,0,7495,0,100,100
1410,0.75,20,80,1410,2133,5035,297,100,100
1411,0.75,20,80,1411,2502,4659,288,100,100
1412,0.75,20,80,1412,2012,5251,251,100,100
1413,0.75,20,80,1413,0,7527,0,100,100
1414,0.75,20,80,1414,2627,4650,311,100,100
1415,0.75,20,80,1415,0,7545,0,100,100
1416,0.75,20,80,1416,0,7445,0,100,100
1417,0.75,20,80,1417,3021,4147,351,100,100
1418,0.75,20,80,1418,1928,5263,284,100,100
1419,0.75,20,80,1419,2679,4444,267,100,100
1420,0.75,20,80,1420,2622,4466,315,100,100
1421,0.75,20,80,1421,2506,4582,361,100,100
1422,0.75,20,80,1422,2036,5163,267,100,100
1423,0.75,20,80,1423,2926,4222,356,100,100
1424,0.75,20,80,1424,0,7493,0,100,100
1425,0.75,20,80,1425,0,7458,0,100,100
1426,0.75,20,80,1426,0,7520,0,100,100
1427,0.75,20,80,1427,2819,4359,385,100,100
1428,0.75,20,80,1428,2972,4157,363,100,100
1429,0.75,20,80,1429,0,7525,0,100,100
1430,0.75,20,80,1430,2177,5029,283,100,100
1431,0.75,20,80,1431,2787,4401,339,100,100
1432,0.75,20,80,1432,2644,4518,337,100,100
1433,0.75,20,80,1433,2942,4241,346,100,100
1434,0.75,20,80,1434,2416,4713,327,100,100
1435,0.75,20,80,1435,2513,4600,343,100,100
1436,0.75,20,80,1436,3705,3430,427,100,100
1437,0.75,20,80,1437,2717,4426,282,100,100
1438,0.75,20,80,1438,3192,3978,366,100,100
1439,0.75,20,80,1439,2753,4479,330,100,100
1440,0.75,20,80,1440,0,7529,0,100,100
1441,0.75,20,80,1441,2175,5033,257,100,100
1442,0.75,20,80,1442,3115,4047,385,100,100
1443,0.75,20,80,1443,0,7425,0,100,100
1444,0.75,20,80,1444,0,7527,0,100,100
1445,0.75,20,80,1445,2160,5112,276,100,100
1446,0.75,20,80,1446,2639,4513,299,100,100
1447,0.75,20,80,1447,2299,4890,278,100,100
1448,0.75,20,80,1448,0,7481,0,100,100
1449,0.75,20,80,1449,2583,4558,328,100,100
1450,0.75,20,80,1450,0,7497,0,100,100
1451,0.75,20,80,1451,0,7452,0,100,100
1452,0.75,20,80,1452,2689,4501,318,100,100
1453,0.75,20,80,1453,2951,4232,334,100,100
1454,0.75,20,80,1454,2844,4302,354,100,100
1455,0.75,20,80,1455,2634,4477,325,100,100
1456,0.75,20,80,1456,0,7513,0,100,100
1457,0.75,20,80,1457,2332,4896,327,100,100
1458,0.75,20,80,1458,2616,4589,301,100,100
1459,0.75,20,80,1459,2433,4815,310,100,100
1460,0.75,20,80,1460,2589,4581,335,100,100
1461,0.75,20,80,1461,2381,4912,297,100,100
1462,0.75,20,80,1462,0,7497,0,100,100
1463,0.75,20,80,1463,0,7502,0,100,100
1464,0.75,20,80,1464,2638,4551,312,100,100
1465,0.75,20,80,1465,0,7465,0,100,100
1466,0.75,20,80,1466,0,7426,0,100,100
1467,0.75,20,80,1467,3327,3931,346,100,100
1468,0.75,20,80,1468,2244,4935,286,100,100
1469,0.75,20,80,1469,2702,4455,334,100,100
1470,0.75,20,80,1470,0,7544,0,100,100
1471,0.75,20,80,1471,2338,4765,340,100,100
1472,0.75,20,80,1472,2038,5142,296,100,100
1473,0.75,20,80,1473,3239,3830,381,100,100
1474,0.75,20,80,1474,0,7441,0,100,100
1475,0.75,20,80,1475,2366,4783,294,100,100
1476,0.75,20,80,1476,2868,4333,332,100,100
1477,0.75,20,80,1477,2879,4213,328,100,100
1478,0.75,20,80,1478,2299,4880,327,100,100
1479,0.75,20,80,1479,0,7509,0,100,100
1480,0.75,20,80,1480,2470,4738,317,100,100
1481,0.75,20,80,1481,0,7542,0,100,100
1482,0.75,20,80,1482,0,7488,0,100,100
1483,0.75,20,80,1483,2783,4360,340,100,100
1484,0.75,20,80,1484,2788,4366,305,100,100
1485,0.75,20,80,1485,2286,4967,253,100,100
1486,0.75,20,80,1486,2728,4452,336,100,100
1487,0.75,20,80,1487,0,7421,0,100,100
1488,0.75,20,80,1488,0,7530,0,100,100
1489,0.75,20,80,1489,0,7417,0,100,100
1490,0.75,20,80,1490,2496,4679,309,100,100
1491,0.75,20,80,1491,2468,4681,315,100,100
1492,0.75,20,80,1492,0,7556,0,100,100
1493,0.75,20,80,1493,2615,4500,318,100,100
1494,0.75,20,80,1494,0,7410,0,100,100
1495,0.75,20,80,1495,2705,4472,364,100,100
1496,0.75,20,80,1496,2860,4268,342,100,100
1497,0.75,20,80,1497,2903,4296,336,100,100
1498,0.75,20,80,1498,2580,4603,312,100,100
1499,0.75,20,80,1499,3204,4003,340,100,100
1500,0.75,40,20,1500,0,7547,0,100,100
1501,0.75,40,20,1501,0,7581,0,100,100
1502,0.75,40,20,1502,0,7452,0,100,100
1503,0.75,40,20,1503,3029,4061,387,100,100
1504,0.75,40,20,1504,2507,4673,307,100,100
1505,0.75,40,20,1505,2855,4254,395,100,100
1506,0.75,40,20,1506,1932,5257,274,100,100
1507,0.75,40,20,1507,2826,4309,375,100,100
1508,0.75,40,20,1508,2499,4710,314,100,100
1509,0.75,40,20,1509,2643,4535,336,100,100
1510,0.75,40,20,1510,2982,4141,350,100,100
1511,0.75,40,20,1511,3054,4083,358,100,100
1512,0.75,40,20,1512,3067,4059,373,100,100
1513,0.75,40,20,1513,0,7573,0,100,100
1514,0.75,40,20,1514,2327,4869,308,100,100
1515,0.75,40,20,1515,2744,4445,306,100,100
1516,0.75,40,20,1516,0,7491,0,100,100
1517,0.75,40,20,1517,3000,4146,369,100,100
1518,0.75,40,20,1518,2282,4877,343,100,100
1519,0.75,40,20,1519,3023,4145,375,100,100
1520,0.75,40,20,1520,0,7507,0,100,100
1521,0.75,40,20,1521,0,7381,0,100,100
1522,0.75,40,20,1522,0,7464,0,100,100
1523,0.75,40,20,1523,2131,5109,263,100,100
1524,0.75,40,20,1524,2527,4661,306,100,100
1525,0.75,40,20,1525,0,7457,0,100,100
1526,0.75,40,20,1526,3051,4046,377,100,100
1527,0.75,40,20,1527,2467,4693,316,100,100
1528,0.75,40,20,1528,2758,4328,341,100,100
1529,0.75,40,20,1529,0,7449,0,100,100
1530,0.75,40,20,1530,3028,4193,386,100,100
1531,0.75,40,20,1531,0,7468,0,100,100
1532,0.75,40,20,1532,1849,5365,261,100,100
1533,0.75,40,20,1533,2435,4767,302,100,100
1534,0.75,40,20,1534,2005,5166,320,100,100
1535,0.75,40,20,1535,2702,4446,345,100,100
1536,0.75,40,20,1536,2741,4455,331,100,100
1537,0.75,40,20,1537,0,7546,0,100,100
1538,0.75,40,20,1538,2438,4771,291,100,100
1539,0.75,40,20,1539,0,7594,0,100,100
1540,0.75,40,20,1540,2625,4570,341,100,100
1541,0.75,40,20,1541,1989,5246,265,100,100
1542,0.75,40,20,1542,2312,4860,297,100,100
1543,0.75,40,20,1543,2211,4957,318,100,100
1544,0.75,40,20,1544,0,7407,0,100,100
1545,0.75,40,20,1545,2516,4683,309,100,100
1546,0.75,40,20,1546,0,7511,0,100,100
1547,0.75,40,20,1547,0,7577,0,100,100
1548,0.75,40,20,1548,3076,4145,336,100,100
1549,0.75,40,20,1549,2820,4331,360,100,100
1550,0.75,40,20,1550,2703,4378,360,100,100
1551,0.75,40,20,1551,3211,3901,340,100,100
1552,0.75,40,20,1552,2562,4575,347,100,100
1553,0.75,40,20,1553,2394,4747,307,100,100
1554,0.75,40,20,1554,0,7565,0,100,100
1555,0.75,40,20,1555,2920,4147,403,100,100
1556,0.75,40,20,1556,0,7464,0,100,100
1557,0.75,40,20,1557,2548,4629,316,100,100
1558,0.75,40,20,1558,2712,4629,317,100,100
1559,0.75,40,20,1559,2195,5005,259,100,100
1560,0.75,40,20,1560,2535,4600,314,100,100
1561,0.75,40,20,1561,2425,4756,266,100,100
1562,0.75,40,20,1562,2701,4462,351,100,100
1563,0.75,40,20,1563,2995,4189,339,100,100
1564,0.75,40,20,1564,2052,5148,284,100,100
1565,0.75,40,20,1565,2461,4656,334,100,100
1566,0.75,40,20,1566,0,7480,0,100,100
1567,0.75,40,20,1567,2876,4287,315,100,100
1568,0.75,40,20,1568,0,7525,0,100,100
1569,0.75,40,20,1569,0,7507,0,100,100
1570,0.75,40,20,1570,0,7508,0,100,100
1571,0.75,40,20,1571,2698,4446,333,100,100
1572,0.75,40,20,1572,2940,4206,346,100,100
1573,0.75,40,20,1573,0,7476,0,100,100
1574,0.75,40,20,1574,2700,4439,332,100,100
1575,0.75,40,20,1575,2831,4394,333,100,100
1576,0.75,40,20,1576,2752,4440,327,100,100
1577,0.75,40,20,1577,2616,4569,306,100,100
1578,0.75,40,20,1578,2525,4672,295,100,100
1579,0.75,40,20,1579,2732,4470,298,100,100
1580,0.75,40,20,1580,2165,5068,291,100,100
1581,0.75,40,20,1581,2739,4416,334,100,100
1582,0.75,40,20,1582,2625,4582,333,100,100
1583,0.75,40,20,1583,3037,4198,327,100,100
1584,0.75,40,20,1584,2581,4570,354,100,100
1585,0.75,40,20,1585,2885,4298,323,100,100
1586,0.75,40,20,1586,2720,4527,303,100,100
1587,0.75,40,20,1587,2110,5071,271,100,100
1588,0.75,40,20,1588,2327,4892,281,100,100
1589,0.75,40,20,1589,2588,4613,307,100,100
1590,0.75,40,20,1590,2671,4508,314,100,100
1591,0.75,40,20,1591,2578,4674,312,100,100
1592,0.75,40,20,1592,2917,4198,362,100,100
1593,0.75,40,20,1593,2233,4978,297,100,100
1594,0.75,40,20,1594,3150,4000,391,100,100
1595,0.75,40,20,1595,2606,4533,318,100,100
1596,0.75,40,20,1596,2846,4327,346,100,100
1597,0.75,40,20,1597,2278,4938,277,100,100
1598,0.75,40,20,1598,2927,4282,364,100,100
1599,0.75,40,20,1599,0,7507,0,100,100
1600,0.75,40,50,1600,2304,4949,267,100,100
1601,0.75,40,50,1601,2698,4619,304,100,100
1602,0.75,40,50,1602,2578,4629,285,100,100
1603,0.75,40,50,1603,2288,4845,303,100,100
1604,0.75,40,50,1604,2403,4766,322,100,100
1605,0.75,40,50,1605,0,7538,0,100,100
1606,0.75,40,50,1606,0,7542,0,100,100
1607,0.75,40,50,1607,2498,4631,262,100,100
1608,0.75,40,50,1608,2379,4827,341,100,100
1609,0.75,40,50,1609,2689,4514,319,100,100
1610,0.75,40,50,1610,2904,4293,319,100,100
1611,0.75,40,50,1611,2493,4751,292,100,100
1612,0.75,40,50,1612,3100,4076,357,100,100
1613,0.75,40,50,1613,2631,4614,313,100,100
1614,0.75,40,50,1614,0,7425,0,100,100
1615,0.75,40,50,1615,0,7453,0,100,100
1616,0.75,40,50,1616,2424,4830,307,100,100
1617,0.75,40,50,1617,2577,4541,309,100,100
1618,0.75,40,50,1618,2397,4764,355,100,100
1619,0.75,40,50,1619,0,7495,0,100,100
1620,0.75,40,50,1620,0,7564,0,100,100
1621,0.75,40,50,1621,2558,4593,308,100,100
1622,0.75,40,50,1622,2178,5007,310,100,100
1623,0.75,40,50,1623,2449,4700,269,100,100
1624,0.75,40,50,1624,2885,4207,387,100,100
1625,0.75,40,50,1625,2416,4847,314,100,100
1626,0.75,40,50,1626,3099,3982,341,100,100
1627,0.75,40,50,1627,2478,4616,349,100,100
1628,0.75,40,50,1628,2696,4339,345,100,100
1629,0.75,40,50,1629,2564,4672,316,100,100
1630,0.75,40,50,1630,2752,4436,339,100,100
1631,0.75,40,50,1631,2485,4674,293,100,100
1632,0.75,40,50,1632,2389,4763,319,100,100
1633,0.75,40,50,1633,3152,4083,366,100,100
1634,0.75,40,50,1634,0,7517,0,100,100
1635,0.75,40,50,1635,3029,4174,326,100,100
1636,0.75,40,50,1636,2695,4465,328,100,100
1637,0.75,40,50,1637,2099,5078,268,100,100
1638,0.75,40,50,1638,0,7537,0,100,100
1639,0.75,40,50,1639,2424,4752,298,100,100
1640,0.75,40,50,1640,2607,4568,322,100,100
1641,0.75,40,50,1641,2566,4609,323,100,100
1642,0.75,40,50,1642,2776,4356,330,100,100
1643,0.75,40,50,1643,2381,4847,305,100,100
1644,0.75,40,50,1644,0,7422,0,100,100
1645,0.75,40,50,1645,2534,4654,323,100,100
1646,0.75,40,50,1646,1974,5236,247,100,100
1647,0.75,40,50,1647,2135,5073,254,100,100
1648,0.75,40,50,1648,2902,4240,331,100,100
1649,0.75,40,50,1649,2547,4640,295,100,100
1650,0.75,40,50,1650,2157,5051,279,100,100
1651,0.75,40,50,1651,2075,5136,270,100,100
1652,0.75,40,50,1652,0,7519,0,100,100
1653,0.75,40,50,1653,0,7453,0,100,100
1654,0.75,40,50,1654,0,7509,0,100,100
1655,0.75,40,50,1655,2196,4954,257,100,100
1656,0.75,40,50,1656,3236,3870,355,100,100
1657,0.75,40,50,1657,2880,4183,357,100,100
1658,0.75,40,50,1658,0,7456,0,100,100
1659,0.75,40,50,1659,2561,4505,368,100,100
1660,0.75,40,50,1660,2633,4590,318,100,100
1661,0.75,40,50,1661,0,7452,0,100,100
1662,0.75,40,50,1662,1916,5340,269,100,100
1663,0.75,40,50,1663,3086,4123,349,100,100
1664,0.75,40,50,1664,2675,4551,323,100,100
1665,0.75,40,50,1665,2323,4883,271,100,100
1666,0.75,40,50,1666,2711,4517,291,100,100
1667,0.75,40,50,1667,2240,4954,305,100,100
1668,0.75,40,50,1668,2227,4935,321,100,100
1669,0.75,40,50,1669,2602,4535,360,100,100
1670,0.75,40,50,1670,2807,4310,346,100,100
1671,0.75,40,50,1671,2896,4270,336,100,100
1672,0.75,40,50,1672,2836,4254,314,100,100
1673,0.75,40,50,1673,0,7509,0,100,100
1674,0.75,40,50,1674,2109,5106,292,100,100
1675,0.75,40,50,1675,0,7489,0,100,100
1676,0.75,40,50,1676,0,7535,0,100,100
1677,0.75,40,50,1677,2410,4814,319,100,100
1678,0.75,40,50,1678,2417,4751,379,100,100
1679,0.75,40,50,1679,0,7545,0,100,100
1680,0.75,40,50,1680,0,7524,0,100,100
1681,0.75,40,50,1681,2165,5033,279,100,100
1682,0.75,40,50,1682,2062,5044,320,100,100
1683,0.75,40,50,1683,2797,4312,302,100,100
1684,0.75,40,50,1684,2858,4340,326,100,100
1685,0.75,40,50,1685,0,7551,0,100,100
1686,0.75,40,50,1686,2145,5091,249,100,100
1687,0.75,40,50,1687,2456,4745,337,100,100
1688,0.75,40,50,1688,2250,4866,292,100,100
1689,0.75,40,50,1689,2368,4874,335,100,100
1690,0.75,40,50,1690,2293,4850,306,100,100
1691,0.75,40,50,1691,2190,4969,308,100,100
1692,0.75,40,50,1692,3044,4089,380,100,100
1693,0.75,40,50,1693,0,7547,0,100,100
1694,0.75,40,50,1694,2840,4358,332,100,100
1695,0.75,40,50,1695,2427,4812,305,100,100
1696,0.75,40,50,1696,2827,4297,359,100,100
1697,0.75,40,50,1697,2624,4570,333,100,100
1698,0.75,40,50,1698,2566,4696,294,100,100
1699,0.75,40,50,1699,3029,4093,376,100,100
1700,0.75,40,80,1700,2409,4873,288,100,100
1701,0.75,40,80,1701,2862,4273,359,100,100
1702,0.75,40,80,1702,0,7454,0,100,100
1703,0.75,40,80,1703,0,7503,0,100,100
1704,0.75,40,80,1704,2689,4484,348,100,100
1705,0.75,40,80,1705,2288,4935,279,100,100
1706,0.75,40,80,1706,2248,4968,321,100,100
1707,0.75,40,80,1707,0,7446,0,100,100
1708,0.75,40,80,1708,3413,3717,403,100,100
1709,0.75,40,80,1709,0,7551,0,100,100
1710,0.75,40,80,1710,2345,4850,333,100,100
1711,0.75,40,80,1711,2659,4513,296,100,100
1712,0.75,40,80,1712,2733,4478,353,100,100
1713,0.75,40,80,1713,3107,4150,350,100,100
1714,0.75,40,80,1714,2265,4934,298,100,100
1715,0.75,40,80,1715,0,7539,0,100,100
1716,0.75,40,80,1716,2642,4558,292,100,100
1717,0.75,40,80,1717,2761,4451,291,100,100
1718,0.75,40,80,1718,2882,4359,321,100,100
1719,0.75,40,80,1719,2659,4517,352,100,100
1720,0.75,40,80,1720,2680,4543,313,100,100
1721,0.75,40,80,1721,3127,4054,354,100,100
1722,0.75,40,80,1722,0,7466,0,100,100
